# Year  Mon  Day  JD           Ayanamsa
1902   2  12   2415792.5    22.4897
1902   2  13   2415793.5    22.4897
1902   2  14   2415794.5    22.4898
1902   2  15   2415795.5    22.4898
1902   2  16   2415796.5    22.4898
1902   2  17   2415797.5    22.4899
1902   2  18   2415798.5    22.4899
1902   2  19   2415799.5    22.4899
1902   2  20   2415800.5    22.4900
1902   2  21   2415801.5    22.4900
1902   2  22   2415802.5    22.4901
1902   2  23   2415803.5    22.4901
1902   2  24   2415804.5    22.4901
1902   2  25   2415805.5    22.4902
1902   2  26   2415806.5    22.4902
1902   2  27   2415807.5    22.4902
1902   2  28   2415808.5    22.4903
1902   3   1   2415809.5    22.4903
1902   3   2   2415810.5    22.4904
1902   3   3   2415811.5    22.4904
1902   3   4   2415812.5    22.4904
1902   3   5   2415813.5    22.4905
1902   3   6   2415814.5    22.4905
1902   3   7   2415815.5    22.4906
1902   3   8   2415816.5    22.4906
1902   3   9   2415817.5    22.4906
1902   3  10   2415818.5    22.4907
1902   3  11   2415819.5    22.4907
1902   3  12   2415820.5    22.4907
1902   3  13   2415821.5    22.4908
1902   3  14   2415822.5    22.4908
1902   3  15   2415823.5    22.4909
1902   3  16   2415824.5    22.4909
1902   3  17   2415825.5    22.4909
1902   3  18   2415826.5    22.4910
1902   3  19   2415827.5    22.4910
1902   3  20   2415828.5    22.4911
1902   3  21   2415829.5    22.4911
1902   3  22   2415830.5    22.4911
1902   3  23   2415831.5    22.4912
1902   3  24   2415832.5    22.4912
1902   3  25   2415833.5    22.4912
1902   3  26   2415834.5    22.4913
1902   3  27   2415835.5    22.4913
1902   3  28   2415836.5    22.4914
1902   3  29   2415837.5    22.4914
1902   3  30   2415838.5    22.4914
1902   3  31   2415839.5    22.4915
1902   4   1   2415840.5    22.4915
1902   4   2   2415841.5    22.4915
1902   4   3   2415842.5    22.4916
1902   4   4   2415843.5    22.4916
1902   4   5   2415844.5    22.4917
1902   4   6   2415845.5    22.4917
1902   4   7   2415846.5    22.4917
1902   4   8   2415847.5    22.4918
1902   4   9   2415848.5    22.4918
1902   4  10   2415849.5    22.4919
1902   4  11   2415850.5    22.4919
1902   4  12   2415851.5    22.4919
1902   4  13   2415852.5    22.4920
1902   4  14   2415853.5    22.4920
1902   4  15   2415854.5    22.4920
1902   4  16   2415855.5    22.4921
1902   4  17   2415856.5    22.4921
1902   4  18   2415857.5    22.4922
1902   4  19   2415858.5    22.4922
1902   4  20   2415859.5    22.4922
1902   4  21   2415860.5    22.4923
1902   4  22   2415861.5    22.4923
1902   4  23   2415862.5    22.4923
1902   4  24   2415863.5    22.4924
1902   4  25   2415864.5    22.4924
1902   4  26   2415865.5    22.4925
1902   4  27   2415866.5    22.4925
1902   4  28   2415867.5    22.4925
1902   4  29   2415868.5    22.4926
1902   4  30   2415869.5    22.4926
1902   5   1   2415870.5    22.4927
1902   5   2   2415871.5    22.4927
1902   5   3   2415872.5    22.4927
1902   5   4   2415873.5    22.4928
1902   5   5   2415874.5    22.4928
1902   5   6   2415875.5    22.4928
1902   5   7   2415876.5    22.4929
1902   5   8   2415877.5    22.4929
1902   5   9   2415878.5    22.4930
1902   5  10   2415879.5    22.4930
1902   5  11   2415880.5    22.4930
1902   5  12   2415881.5    22.4931
1902   5  13   2415882.5    22.4931
1902   5  14   2415883.5    22.4932
1902   5  15   2415884.5    22.4932
1902   5  16   2415885.5    22.4932
1902   5  17   2415886.5    22.4933
1902   5  18   2415887.5    22.4933
1902   5  19   2415888.5    22.4933
1902   5  20   2415889.5    22.4934
1902   5  21   2415890.5    22.4934
1902   5  22   2415891.5    22.4935
1902   5  23   2415892.5    22.4935
1902   5  24   2415893.5    22.4935
1902   5  25   2415894.5    22.4936
1902   5  26   2415895.5    22.4936
1902   5  27   2415896.5    22.4936
1902   5  28   2415897.5    22.4937
1902   5  29   2415898.5    22.4937
1902   5  30   2415899.5    22.4938
1902   5  31   2415900.5    22.4938
1902   6   1   2415901.5    22.4938
1902   6   2   2415902.5    22.4939
1902   6   3   2415903.5    22.4939
1902   6   4   2415904.5    22.4940
1902   6   5   2415905.5    22.4940
1902   6   6   2415906.5    22.4940
1902   6   7   2415907.5    22.4941
1902   6   8   2415908.5    22.4941
1902   6   9   2415909.5    22.4941
1902   6  10   2415910.5    22.4942
1902   6  11   2415911.5    22.4942
1902   6  12   2415912.5    22.4943
1902   6  13   2415913.5    22.4943
1902   6  14   2415914.5    22.4943
1902   6  15   2415915.5    22.4944
1902   6  16   2415916.5    22.4944
1902   6  17   2415917.5    22.4945
1902   6  18   2415918.5    22.4945
1902   6  19   2415919.5    22.4945
1902   6  20   2415920.5    22.4946
1902   6  21   2415921.5    22.4946
1902   6  22   2415922.5    22.4946
1902   6  23   2415923.5    22.4947
1902   6  24   2415924.5    22.4947
1902   6  25   2415925.5    22.4948
1902   6  26   2415926.5    22.4948
1902   6  27   2415927.5    22.4948
1902   6  28   2415928.5    22.4949
1902   6  29   2415929.5    22.4949
1902   6  30   2415930.5    22.4949
1902   7   1   2415931.5    22.4950
1902   7   2   2415932.5    22.4950
1902   7   3   2415933.5    22.4951
1902   7   4   2415934.5    22.4951
1902   7   5   2415935.5    22.4951
1902   7   6   2415936.5    22.4952
1902   7   7   2415937.5    22.4952
1902   7   8   2415938.5    22.4953
1902   7   9   2415939.5    22.4953
1902   7  10   2415940.5    22.4953
1902   7  11   2415941.5    22.4954
1902   7  12   2415942.5    22.4954
1902   7  13   2415943.5    22.4954
1902   7  14   2415944.5    22.4955
1902   7  15   2415945.5    22.4955
1902   7  16   2415946.5    22.4956
1902   7  17   2415947.5    22.4956
1902   7  18   2415948.5    22.4956
1902   7  19   2415949.5    22.4957
1902   7  20   2415950.5    22.4957
1902   7  21   2415951.5    22.4958
1902   7  22   2415952.5    22.4958
1902   7  23   2415953.5    22.4958
1902   7  24   2415954.5    22.4959
1902   7  25   2415955.5    22.4959
1902   7  26   2415956.5    22.4959
1902   7  27   2415957.5    22.4960
1902   7  28   2415958.5    22.4960
1902   7  29   2415959.5    22.4961
1902   7  30   2415960.5    22.4961
1902   7  31   2415961.5    22.4961
1902   8   1   2415962.5    22.4962
1902   8   2   2415963.5    22.4962
1902   8   3   2415964.5    22.4962
1902   8   4   2415965.5    22.4963
1902   8   5   2415966.5    22.4963
1902   8   6   2415967.5    22.4964
1902   8   7   2415968.5    22.4964
1902   8   8   2415969.5    22.4964
1902   8   9   2415970.5    22.4965
1902   8  10   2415971.5    22.4965
1902   8  11   2415972.5    22.4966
1902   8  12   2415973.5    22.4966
1902   8  13   2415974.5    22.4966
1902   8  14   2415975.5    22.4967
1902   8  15   2415976.5    22.4967
1902   8  16   2415977.5    22.4967
1902   8  17   2415978.5    22.4968
1902   8  18   2415979.5    22.4968
1902   8  19   2415980.5    22.4969
1902   8  20   2415981.5    22.4969
1902   8  21   2415982.5    22.4969
1902   8  22   2415983.5    22.4970
1902   8  23   2415984.5    22.4970
1902   8  24   2415985.5    22.4971
1902   8  25   2415986.5    22.4971
1902   8  26   2415987.5    22.4971
1902   8  27   2415988.5    22.4972
1902   8  28   2415989.5    22.4972
1902   8  29   2415990.5    22.4972
1902   8  30   2415991.5    22.4973
1902   8  31   2415992.5    22.4973
1902   9   1   2415993.5    22.4974
1902   9   2   2415994.5    22.4974
1902   9   3   2415995.5    22.4974
1902   9   4   2415996.5    22.4975
1902   9   5   2415997.5    22.4975
1902   9   6   2415998.5    22.4975
1902   9   7   2415999.5    22.4976
1902   9   8   2416000.5    22.4976
1902   9   9   2416001.5    22.4977
1902   9  10   2416002.5    22.4977
1902   9  11   2416003.5    22.4977
1902   9  12   2416004.5    22.4978
1902   9  13   2416005.5    22.4978
1902   9  14   2416006.5    22.4979
1902   9  15   2416007.5    22.4979
1902   9  16   2416008.5    22.4979
1902   9  17   2416009.5    22.4980
1902   9  18   2416010.5    22.4980
1902   9  19   2416011.5    22.4980
1902   9  20   2416012.5    22.4981
1902   9  21   2416013.5    22.4981
1902   9  22   2416014.5    22.4982
1902   9  23   2416015.5    22.4982
1902   9  24   2416016.5    22.4982
1902   9  25   2416017.5    22.4983
1902   9  26   2416018.5    22.4983
1902   9  27   2416019.5    22.4984
1902   9  28   2416020.5    22.4984
1902   9  29   2416021.5    22.4984
1902   9  30   2416022.5    22.4985
1902  10   1   2416023.5    22.4985
1902  10   2   2416024.5    22.4985
1902  10   3   2416025.5    22.4986
1902  10   4   2416026.5    22.4986
1902  10   5   2416027.5    22.4987
1902  10   6   2416028.5    22.4987
1902  10   7   2416029.5    22.4987
1902  10   8   2416030.5    22.4988
1902  10   9   2416031.5    22.4988
1902  10  10   2416032.5    22.4988
1902  10  11   2416033.5    22.4989
1902  10  12   2416034.5    22.4989
1902  10  13   2416035.5    22.4990
1902  10  14   2416036.5    22.4990
1902  10  15   2416037.5    22.4990
1902  10  16   2416038.5    22.4991
1902  10  17   2416039.5    22.4991
1902  10  18   2416040.5    22.4992
1902  10  19   2416041.5    22.4992
1902  10  20   2416042.5    22.4992
1902  10  21   2416043.5    22.4993
1902  10  22   2416044.5    22.4993
1902  10  23   2416045.5    22.4993
1902  10  24   2416046.5    22.4994
1902  10  25   2416047.5    22.4994
1902  10  26   2416048.5    22.4995
1902  10  27   2416049.5    22.4995
1902  10  28   2416050.5    22.4995
1902  10  29   2416051.5    22.4996
1902  10  30   2416052.5    22.4996
1902  10  31   2416053.5    22.4997
1902  11   1   2416054.5    22.4997
1902  11   2   2416055.5    22.4997
1902  11   3   2416056.5    22.4998
1902  11   4   2416057.5    22.4998
1902  11   5   2416058.5    22.4998
1902  11   6   2416059.5    22.4999
1902  11   7   2416060.5    22.4999
1902  11   8   2416061.5    22.5000
1902  11   9   2416062.5    22.5000
1902  11  10   2416063.5    22.5000
1902  11  11   2416064.5    22.5001
1902  11  12   2416065.5    22.5001
1902  11  13   2416066.5    22.5001
1902  11  14   2416067.5    22.5002
1902  11  15   2416068.5    22.5002
1902  11  16   2416069.5    22.5003
1902  11  17   2416070.5    22.5003
1902  11  18   2416071.5    22.5003
1902  11  19   2416072.5    22.5004
1902  11  20   2416073.5    22.5004
1902  11  21   2416074.5    22.5005
1902  11  22   2416075.5    22.5005
1902  11  23   2416076.5    22.5005
1902  11  24   2416077.5    22.5006
1902  11  25   2416078.5    22.5006
1902  11  26   2416079.5    22.5006
1902  11  27   2416080.5    22.5007
1902  11  28   2416081.5    22.5007
1902  11  29   2416082.5    22.5008
1902  11  30   2416083.5    22.5008
1902  12   1   2416084.5    22.5008
1902  12   2   2416085.5    22.5009
1902  12   3   2416086.5    22.5009
1902  12   4   2416087.5    22.5009
1902  12   5   2416088.5    22.5010
1902  12   6   2416089.5    22.5010
1902  12   7   2416090.5    22.5011
1902  12   8   2416091.5    22.5011
1902  12   9   2416092.5    22.5011
1902  12  10   2416093.5    22.5012
1902  12  11   2416094.5    22.5012
1902  12  12   2416095.5    22.5013
1902  12  13   2416096.5    22.5013
1902  12  14   2416097.5    22.5013
1902  12  15   2416098.5    22.5014
1902  12  16   2416099.5    22.5014
1902  12  17   2416100.5    22.5014
1902  12  18   2416101.5    22.5015
1902  12  19   2416102.5    22.5015
1902  12  20   2416103.5    22.5016
1902  12  21   2416104.5    22.5016
1902  12  22   2416105.5    22.5016
1902  12  23   2416106.5    22.5017
1902  12  24   2416107.5    22.5017
1902  12  25   2416108.5    22.5018
1902  12  26   2416109.5    22.5018
1902  12  27   2416110.5    22.5018
1902  12  28   2416111.5    22.5019
1902  12  29   2416112.5    22.5019
1902  12  30   2416113.5    22.5019
1902  12  31   2416114.5    22.5020
1903   1   1   2416115.5    22.5020
1903   1   2   2416116.5    22.5021
1903   1   3   2416117.5    22.5021
1903   1   4   2416118.5    22.5021
1903   1   5   2416119.5    22.5022
1903   1   6   2416120.5    22.5022
1903   1   7   2416121.5    22.5022
1903   1   8   2416122.5    22.5023
1903   1   9   2416123.5    22.5023
1903   1  10   2416124.5    22.5024
1903   1  11   2416125.5    22.5024
1903   1  12   2416126.5    22.5024
1903   1  13   2416127.5    22.5025
1903   1  14   2416128.5    22.5025
1903   1  15   2416129.5    22.5026
1903   1  16   2416130.5    22.5026
1903   1  17   2416131.5    22.5026
1903   1  18   2416132.5    22.5027
1903   1  19   2416133.5    22.5027
1903   1  20   2416134.5    22.5027
1903   1  21   2416135.5    22.5028
1903   1  22   2416136.5    22.5028
1903   1  23   2416137.5    22.5029
1903   1  24   2416138.5    22.5029
1903   1  25   2416139.5    22.5029
1903   1  26   2416140.5    22.5030
1903   1  27   2416141.5    22.5030
1903   1  28   2416142.5    22.5031
1903   1  29   2416143.5    22.5031
1903   1  30   2416144.5    22.5031
1903   1  31   2416145.5    22.5032
1903   2   1   2416146.5    22.5032
1903   2   2   2416147.5    22.5032
1903   2   3   2416148.5    22.5033
1903   2   4   2416149.5    22.5033
1903   2   5   2416150.5    22.5034
1903   2   6   2416151.5    22.5034
1903   2   7   2416152.5    22.5034
1903   2   8   2416153.5    22.5035
1903   2   9   2416154.5    22.5035
1903   2  10   2416155.5    22.5035
1903   2  11   2416156.5    22.5036
1903   2  12   2416157.5    22.5036
1903   2  13   2416158.5    22.5037
1903   2  14   2416159.5    22.5037
1903   2  15   2416160.5    22.5037
1903   2  16   2416161.5    22.5038
1903   2  17   2416162.5    22.5038
1903   2  18   2416163.5    22.5039
1903   2  19   2416164.5    22.5039
1903   2  20   2416165.5    22.5039
1903   2  21   2416166.5    22.5040
1903   2  22   2416167.5    22.5040
1903   2  23   2416168.5    22.5040
1903   2  24   2416169.5    22.5041
1903   2  25   2416170.5    22.5041
1903   2  26   2416171.5    22.5042
1903   2  27   2416172.5    22.5042
1903   2  28   2416173.5    22.5042
1903   3   1   2416174.5    22.5043
1903   3   2   2416175.5    22.5043
1903   3   3   2416176.5    22.5044
1903   3   4   2416177.5    22.5044
1903   3   5   2416178.5    22.5044
1903   3   6   2416179.5    22.5045
1903   3   7   2416180.5    22.5045
1903   3   8   2416181.5    22.5045
1903   3   9   2416182.5    22.5046
1903   3  10   2416183.5    22.5046
1903   3  11   2416184.5    22.5047
1903   3  12   2416185.5    22.5047
1903   3  13   2416186.5    22.5047
1903   3  14   2416187.5    22.5048
1903   3  15   2416188.5    22.5048
1903   3  16   2416189.5    22.5048
1903   3  17   2416190.5    22.5049
1903   3  18   2416191.5    22.5049
1903   3  19   2416192.5    22.5050
1903   3  20   2416193.5    22.5050
1903   3  21   2416194.5    22.5050
1903   3  22   2416195.5    22.5051
1903   3  23   2416196.5    22.5051
1903   3  24   2416197.5    22.5052
1903   3  25   2416198.5    22.5052
1903   3  26   2416199.5    22.5052
1903   3  27   2416200.5    22.5053
1903   3  28   2416201.5    22.5053
1903   3  29   2416202.5    22.5053
1903   3  30   2416203.5    22.5054
1903   3  31   2416204.5    22.5054
1903   4   1   2416205.5    22.5055
1903   4   2   2416206.5    22.5055
1903   4   3   2416207.5    22.5055
1903   4   4   2416208.5    22.5056
1903   4   5   2416209.5    22.5056
1903   4   6   2416210.5    22.5057
1903   4   7   2416211.5    22.5057
1903   4   8   2416212.5    22.5057
1903   4   9   2416213.5    22.5058
1903   4  10   2416214.5    22.5058
1903   4  11   2416215.5    22.5058
1903   4  12   2416216.5    22.5059
1903   4  13   2416217.5    22.5059
1903   4  14   2416218.5    22.5060
1903   4  15   2416219.5    22.5060
1903   4  16   2416220.5    22.5060
1903   4  17   2416221.5    22.5061
1903   4  18   2416222.5    22.5061
1903   4  19   2416223.5    22.5061
1903   4  20   2416224.5    22.5062
1903   4  21   2416225.5    22.5062
1903   4  22   2416226.5    22.5063
1903   4  23   2416227.5    22.5063
1903   4  24   2416228.5    22.5063
1903   4  25   2416229.5    22.5064
1903   4  26   2416230.5    22.5064
1903   4  27   2416231.5    22.5065
1903   4  28   2416232.5    22.5065
1903   4  29   2416233.5    22.5065
1903   4  30   2416234.5    22.5066
1903   5   1   2416235.5    22.5066
1903   5   2   2416236.5    22.5066
1903   5   3   2416237.5    22.5067
1903   5   4   2416238.5    22.5067
1903   5   5   2416239.5    22.5068
1903   5   6   2416240.5    22.5068
1903   5   7   2416241.5    22.5068
1903   5   8   2416242.5    22.5069
1903   5   9   2416243.5    22.5069
1903   5  10   2416244.5    22.5070
1903   5  11   2416245.5    22.5070
1903   5  12   2416246.5    22.5070
1903   5  13   2416247.5    22.5071
1903   5  14   2416248.5    22.5071
1903   5  15   2416249.5    22.5071
1903   5  16   2416250.5    22.5072
1903   5  17   2416251.5    22.5072
1903   5  18   2416252.5    22.5073
1903   5  19   2416253.5    22.5073
1903   5  20   2416254.5    22.5073
1903   5  21   2416255.5    22.5074
1903   5  22   2416256.5    22.5074
1903   5  23   2416257.5    22.5074
1903   5  24   2416258.5    22.5075
1903   5  25   2416259.5    22.5075
1903   5  26   2416260.5    22.5076
1903   5  27   2416261.5    22.5076
1903   5  28   2416262.5    22.5076
1903   5  29   2416263.5    22.5077
1903   5  30   2416264.5    22.5077
1903   5  31   2416265.5    22.5078
1903   6   1   2416266.5    22.5078
1903   6   2   2416267.5    22.5078
1903   6   3   2416268.5    22.5079
1903   6   4   2416269.5    22.5079
